SMILES,MP,MW,Structure_Cluster,MP_bin,Stratify_Label,cv_fold
Clc1ccc(c(c1)C)NC(=S)N(C)C,175.0,228.748,0,3,0_3,1
CCCCN(C(c1ccc(cc1)OC)C(=O)N)CCCC,134.0,292.423,5,2,5_2,3
ON=C(O)C,88.0,75.067,0,1,0_1,6
[O-][N+](=O)c1cc(N)c(c(c1)C(=O)N)C,199.0,195.178,2,3,2_3,3
OCc1ccc(c(c1)[N+](=O)[O-])Cl,63.0,187.582,2,1,2_1,4
NC(=O)OCC(c1ccccc1)COC(=O)N,151.0,238.243,2,2,2_2,2
C1CCc2c(C1)c1CCCCc1cc2,16.7,186.298,0,0,0_0,3
N#CC1Cc2c1ccc(c2C)OC,80.0,173.215,0,1,0_1,7
COC(=O)c1ccc(c(c1)[N+](=O)[O-])OC,111.0,211.173,2,2,2_2,1
CCC(c1cc(C)ccc1O)O,143.0,166.22,0,2,0_2,6
NNC(=O)c1ccc(cc1)c1ccccc1,194.0,212.252,5,3,5_3,2
OCC1C2C=CC(C1CO)C2,85.0,154.209,0,1,0_1,7
Clc1ccc(cc1)Cl,52.09,147.004,0,1,0_1,4
O=C1OC(Cc2c1cccc2)c1ccccn1,156.0,225.247,5,2,5_2,5
COC(=O)c1csc(c1)C=O,115.0,170.189,2,2,2_2,3
BrCCC(=O)N1CCN(CC1)C(=O)CCBr,106.0,356.058,2,2,2_2,7
Clc1cnc(c(c1)C(=O)O)O,259.0,173.555,2,3,2_3,8
O=C(C(CCC(=O)O)(C)C)OC(=O)C(CCC(=O)O)(C)C,37.0,302.323,2,0,2_0,5
CC(C1OC(=O)C2CCC1(C)OC2(C)C)C,120.0,226.316,2,2,2_2,4
Nc1nc2ccccc2c(n1)N,256.0,160.18,2,3,2_3,4
ClCCc1ccc(cc1)C(=O)O,188.0,184.622,2,3,2_3,3
Clc1ccc(c(c1)[N+](=O)[O-])O,87.0,173.555,2,1,2_1,3
NNC(=O)c1cccc(c1)OC,92.0,166.18,2,1,2_1,2
[O-][N+](=O)c1cc([N+](=O)[O-])c(cc1C(/C(=N/Nc1ccccc1)/c1ccccc1)c1ccccc1)Cl,196.0,486.915,4,3,4_3,0
N#CC1=C(N)OC2(C3=C1CCCC3)C(=O)Nc1c2cccc1,231.0,293.326,4,3,4_3,0
OC(=O)C1c2ccccc2-c2c1cccc2,229.0,210.232,5,3,5_3,2
[O-]/[N+](=N\c1ccc(cc1)/N=N/c1ccccc1)/c1ccc(cc1)/N=N/c1ccc(cc1)/N=N/c1ccccc1,253.0,510.561,4,3,4_3,4
Brc1cc(/C=N/c2c(=O)n(n(c2C)C)c2ccccc2)c(c(c1)Br)O,228.35,465.145,5,3,5_3,2
FC(C(C(C(C(I)(F)F)(F)F)(F)F)(F)F)(F)F,-50.0,395.937,2,0,2_0,4
CCCCCCCCCC#N,-15.0,153.269,0,0,0_0,0
Brc1ccncc1,0.5,157.998,0,0,0_0,1
CCCCCCCCCCCCCC(=O)N,106.0,227.392,3,2,3_2,7
O=C1OCCOc2c1cccc2,30.0,164.16,2,0,2_0,1
CCCCCCCC(=O)OCCC,-46.2,186.295,0,0,0_0,5
CCc1c(C)cc(cc1C)C,-16.0,148.249,0,0,0_0,7
COc1ccccc1n1[nH]cc2-c1ncnc2=O,271.0,242.238,5,3,5_3,3
Nc1ccc(cn1)[N+](=O)[O-],188.0,139.114,2,3,2_3,6
OCc1ccccc1Br,80.0,187.036,0,1,0_1,9
O=C(N1CCCCC1)/C=C/C=C/c1ccc2c(c1)OCO2,131.0,285.343,5,2,5_2,6
Cc1ccnc2c1ccc1c2nccc1C,194.0,208.264,5,3,5_3,7
COC(=O)CCCCCC(=O)OC,-21.0,188.223,2,0,2_0,9
O=C=N[Si](C)(C)C,-49.0,115.208,0,0,0_0,9
ClC1C2C(C3C1(Cl)O3)C1(C(C2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,144.0,423.765,1,2,1_2,3
Cc1cc(O)c(cc1C(C)(C)C)C(C)(C)C,62.1,220.356,0,1,0_1,6
Clc1ccc(c(c1)C(c1ccc(o1)C)c1ccc(o1)C)O,85.0,302.757,5,1,5_1,0
N#Cc1ccnc(c1)Cl,71.0,138.557,0,1,0_1,1
COC(=O)CCC(C1CCC2C1(C)C(=O)CC1C2C(OC(=O)C)CC2C1(C)CCC(=O)C2)C,166.0,460.611,1,2,1_2,4
CCCCOc1ccccc1,-19.0,150.221,0,0,0_0,7
O/C(=N\c1ccccn1)/C1=C(O)c2ccccc2S(=O)(=O)N1C,198.0,331.353,4,3,4_3,2
CN1CCC(=CC1)c1ccccc1,38.5,173.259,0,0,0_0,7
CCCc1ccc(cc1)c1ccc(cc1)C#N,65.0,221.303,5,1,5_1,7
CC(=O)OC1CC2(O)C(C(=O)C3(C1C1(C)C(CCC(C1CC3O)(C)C)OC(=O)C)C2O)C,234.0,452.544,1,3,1_3,6
OCC1(CO)CCC=CC1,88.5,142.198,0,1,0_1,7
Brc1cc2CCNc2c(c1)[N+](=O)[O-],131.0,243.06,2,2,2_2,2
CCOc1cccc(c1)OCC,11.0,166.22,0,0,0_0,8
COc1ccc(c(c1)O)C(=O)c1ccccc1,64.0,228.247,2,1,2_1,2
Brc1cc(C)c(c(c1)Br)O,58.0,265.932,0,1,0_1,9
CCCCCC1CCCCC1,-58.0,154.297,0,0,0_0,9
CCCN1CC(CSC)CC2C1Cc1c[nH]c3c1c2ccc3,207.5,314.498,5,3,5_3,5
CCCC(=C)C,-136.0,84.162,0,0,0_0,2
CN1CCC23C4C1Cc1c3c(OC2C(C=C4)O)c(cc1)OCc1ccccc1,132.0,375.468,1,2,1_2,1
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CCC/C/2=C\C=C/1\C[C@@H](O)CCC1=C)C)C,85.0,384.648,1,1,1_1,0
CCOC(=O)Cc1c(C)n(c2c1cc(OC)cc2)C(=O)c1ccc(cc1)Cl,96.0,385.847,4,1,4_1,5
O[C@@H](c1ccccc1)C(=O)O,119.0,152.149,2,2,2_2,5
O=C1C(=C(Cl)C(=O)c2c1c(O)ccc2O)Cl,198.0,259.044,2,3,2_3,0
Clc1ccc(c(c1)C)[N+](=O)[O-],25.5,171.583,0,0,0_0,7
Cc1ccc(cc1)c1csc2n1c(=O)cc(n2)C(F)(F)F,186.0,310.3,5,3,5_3,8
CCCCCCC(CCCCC)O,30.0,186.339,3,0,3_0,2
O=C1OC(C)(C)OC(=O)C1=NNc1ccccc1C,106.0,262.265,2,2,2_2,9
Cc1ccc(cc1NCC)O,88.0,151.209,0,1,0_1,5
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,75.0,492.961,3,1,3_1,8
CN([C@@H]1C(=O)/C(=C(\O)/N)/C(=O)[C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@H]1O)c(Cl)ccc3O)C2=O)O)C,221.5,464.858,4,3,4_3,1
OC(=O)c1ccc(cc1)C(=O)O,300.0,166.132,2,3,2_3,7
CCCS(=O)(=O)O,7.5,124.161,0,0,0_0,9
COc1cc(ccc1O)C(=O)[O-],211.5,167.14,2,3,2_3,1
ClCCCl,-35.0,98.96,0,0,0_0,0
Cc1c(C=O)nc[nH]1,168.0,110.116,0,3,0_3,2
N#CC1=C(N)Oc2c(C1c1ccccc1Cl)c([nH]n2)C(F)(F)F,181.0,340.692,4,3,4_3,8
O=C1CSc2c(N1)ccc(c2)Cl,214.0,199.662,2,3,2_3,2
COc1cc(O)ccc1C=O,158.0,152.149,2,2,2_2,6
N#Cc1c(F)cc(cc1F)Br,81.0,218.0,0,1,0_1,5
c1ccc(cc1)COc1ccc2c(c1)[nH]cc2,115.0,223.275,5,2,5_2,6
C1CC[C@H]2[C@@H](C1)CCCC2,-43.0,138.254,0,0,0_0,3
OC(=O)CCc1c(F)c(F)nc(c1F)F,152.0,223.125,2,2,2_2,9
CO[C@H]([C@@](C(O)(C)C)(C(=O)OCC1=CCN2[C@H]1[C@H](CC2)OC(=O)/C(=C\C)/C)O)C,97.0,411.495,4,1,4_1,9
NCCCCO,17.0,89.138,0,0,0_0,4
CC(NNC(=O)c1ccncc1)C,150.0,179.223,2,2,2_2,3
CCc1ccc(cc1)Cl,-63.0,140.613,0,0,0_0,7
O[C@@H]1C[C@H]2C([C@]1(C)CC2)(C)C,207.0,154.253,0,3,0_3,6
N#Cc1cccnc1Cl,107.0,138.557,0,2,0_2,3
Cc1ccc(c(c1)O)C(C)(C)C,46.5,164.248,0,0,0_0,4
CCN(CC#CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)CC,129.5,357.494,4,2,4_2,8
NNC(=O)c1ccc(cc1O)O,241.0,168.152,2,3,2_3,8
c1cnc(nc1)N1CCN(CC1)Cc1ccc2c(c1)OCO2,98.0,298.346,4,1,4_1,5
CCOP(=S)(OCC)C,-84.4,168.198,0,0,0_0,1
O=C1c2ccccc2C(=N)N1c1n[nH]c2c1cccn2,254.0,263.26,4,3,4_3,6
OC(=O)c1cccc(c1O)c1ccccc1,186.5,214.22,2,3,2_3,5
[O-]/[N+](=N\c1cccc(c1)NC(=O)c1ccccc1)/c1cccc(c1)NC(=O)c1ccccc1,247.0,436.471,4,3,4_3,2
NCc1cccc2c1C(=O)c1c(C2=O)cccc1,171.0,237.258,5,3,5_3,5
COc1cc(ccc1OC)c1oc2c(C)c(OC)cc(c2c(=O)c1C)OC,217.35,370.401,4,3,4_3,3
O=C(c1cccnc1)OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,162.0,556.531,4,2,4_2,4
O=C(c1ccccc1O)Oc1ccc2c(c1)cccc2,95.5,264.28,5,1,5_1,5
Nc1ccc(cc1)S(=O)(=O)Nc1cc(nn1c1ccccc1)C,195.0,328.397,4,3,4_3,8
OC(=O)c1ccccc1N,147.0,137.138,2,2,2_2,3
Brc1ccc(cc1F)S(=O)(=O)N,139.0,254.08,2,2,2_2,9
O=C1CCC2(C(=C1)C(C)CC1C2C(O)CC2(C1CCC2C(=O)C)C)C,156.5,344.495,1,2,1_2,2
C1Oc2c(O1)cc(cc2)C1OCC2C1COC2c1ccc2c(c1)OCO2,124.0,354.358,4,2,4_2,7
CC(C1=NN(C(=O)C1)c1ccccc1)(C)C,111.0,216.284,2,2,2_2,1
COc1nc(NC(C)C)nc(n1)NC(C)C,91.5,225.296,2,1,2_1,0
COC(=O)c1scc(c1O)Br,80.0,237.074,2,1,2_1,2
FC(Br)(F)F,-172.0,148.909,0,0,0_0,0
CCCC(=O)CCC,-33.0,114.188,0,0,0_0,6
CCN1CCN(CC1)c1cc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O,220.0,359.401,4,3,4_3,0
CCOP(=S)(Oc1ccc(=O)n(n1)c1ccccc1)OCC,55.0,340.341,4,1,4_1,8
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)O[C@H]1[C@H](O[C@H]2O[C@H](CN)[C@H]([C@@H]([C@H]2N)O)O)[C@@H](N)C[C@H]([C@@H]1O)N,193.5,454.477,4,3,4_3,4
CCC(C(=O)OCC)C(=O)OCC,0.0,188.223,2,0,2_0,7
NC1CC1,-35.4,57.096,0,0,0_0,2
OC(=O)CC(C(=O)O)N,275.0,133.103,2,3,2_3,0
Cc1ccc2c(c1)c(C)c1c(n2)c2ccccc2cc1,159.0,257.336,5,2,5_2,5
Clc1ccc(c(c1)Cl)/C=C/c1c2ccccc2n(c1C)S(=O)(=O)c1ccccc1,109.85,442.367,5,2,5_2,2
CCOC(=O)C(C)(C)C,-90.0,130.187,0,0,0_0,6
COc1ccc(nn1)Cl,91.0,144.561,0,1,0_1,3
OC1=NC(=NC1(c1ccccc1)c1ccccc1)O,296.0,252.273,5,3,5_3,1
Cc1ccc(c(c1)C(=O)O)O,153.0,152.149,2,2,2_2,4
S1CSSCSS1,60.5,188.389,0,1,0_1,4
CC1CCc2c(N1)cc(c(c2)/N=N/c1ccccc1C(=O)O)CCC(=O)C,157.0,365.433,4,2,4_2,2
FC(Oc1ccccc1S(=O)(=O)Cl)(F)F,31.0,260.62,2,0,2_0,4
CCC(=O)OC,-88.0,88.106,0,0,0_0,3
O=COC(C)C,-93.0,88.106,0,0,0_0,0
O=C1OC(C)(C)OC(=O)C1=Cc1ccc(cc1)Cl,172.0,266.68,2,3,2_3,5
O=C(c1ccccc1)/N=c/1\sc(nn1c1ccccc1[N+](=O)[O-])C(=O)c1cccs1,239.0,436.474,4,3,4_3,0
OCCN(c1nc(N2CCCCC2)c2c(n1)c(nc(n2)N(CCO)CCO)N1CCCCC1)CCO,163.0,504.636,4,2,4_2,4
N#CCOc1ccc(cc1)C,43.0,147.177,0,0,0_0,1
N#CCc1cc(C)cc(c1)C,44.0,145.205,0,0,0_0,3
Nc1ccc(c(c1)C)Br,81.0,186.052,0,1,0_1,8
COc1cc(CCNC(=O)/C=C/c2ccc(c(c2)O)O)ccc1OC,99.0,343.379,4,1,4_1,5
COC(=O)C1Cc2ccccc2C(=O)C1C(=O)OC,88.0,262.261,2,1,2_1,2
OC/C=C/c1ccccc1,34.0,134.178,0,0,0_0,8
Cc1ccccc1C1=Cc2ccccc2C2(O1)OCCO2,75.0,280.323,5,1,5_1,6
OCc1ccccc1C(c1ccc(cc1)O)c1ccc(cc1)O,201.5,306.361,5,3,5_3,5
C1CCCCCCCCCCCC1,23.0,182.351,3,0,3_0,1
Oc1ccnc(c1)F,148.0,113.091,0,2,0_2,8
OCc1cccc(c1)CO,58.0,138.166,0,1,0_1,3
CCCCCCCCCCCCCCCC1CCCCC1,29.0,294.567,3,0,3_0,7
CCOC(c1cccc2c1c(ccc2Br)[N+](=O)[O-])OCC,95.0,354.2,5,1,5_1,1
Fc1cc(F)c(c(c1)Br)Br,37.0,271.886,0,0,0_0,2
COc1c(Br)ccc2c1C(=O)C2,118.0,227.057,2,2,2_2,8
OCc1c(C)c(C)c(c(c1C)C)C,159.0,178.275,0,2,0_2,1
COc1ccc(cc1Cl)N,50.0,157.6,0,1,0_1,3
CCOC(=O)c1cc2c([nH]1)cccc2,123.5,189.214,2,2,2_2,9
OCN1C(=O)c2c(C1=O)cccc2,144.0,177.159,2,2,2_2,4
COC(=O)C1(C)CCC(C1(C)C)CCc1ccccc1,44.0,274.404,5,0,5_0,5
Cc1cccc(c1)F,-87.0,110.131,0,0,0_0,4
Cc1c(F)c(F)c(c(c1F)F)C,36.0,178.128,0,0,0_0,2
N#Cc1ccc(cc1)C1CCCc2n1cnc2,117.0,223.279,5,2,5_2,2
OC(=O)C(c1ccccc1Cl)(c1ccccc1Cl)O,162.0,297.137,2,2,2_2,4
O=C1NCc2c1cccc2,151.0,133.15,0,2,0_2,9
O=C1C=C(c2c1cccc2)c1ccccc1,51.0,206.244,5,1,5_1,8
Cc1cc(C)c(c2c1cccc2)C,55.5,170.255,0,1,0_1,7
Clc1cccc(c1c1noc(c1C(=O)O)C)Cl,223.0,272.087,2,3,2_3,4
NS(=O)(=O)N,92.0,96.111,0,1,0_1,7
CCC(=O)N(C)C,-45.0,101.149,0,0,0_0,3
Fc1ccc(cc1)Br,-16.0,175.0,0,0,0_0,7
OC(=O)CC1(C)CCC2(O1)C(=CCC1C2(C)CCCC1(C)C)C,100.5,320.473,1,1,1_1,5
NCc1ccccc1C,-30.0,121.183,0,0,0_0,3
CCC(CO)CC,-52.0,102.177,0,0,0_0,5
Cc1c(C)c(C(=O)O)c(c(c1C)C)C,210.5,192.258,2,3,2_3,2
CCCCC(=O)OC,-91.0,116.16,0,0,0_0,7
N#Cc1ccc(c(c1)C(F)(F)F)Cl,66.0,205.566,2,1,2_1,6
ClC(=O)c1ccco1,-1.0,130.53,0,0,0_0,1
COc1cc(ccc1O)/C=C(/C(=O)O)\S,161.0,226.253,2,2,2_2,9
O=Nc1ccc(cc1)N(N=O)C,101.0,165.152,0,1,0_1,5
OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O,151.0,180.156,2,2,2_2,5
COc1cccc(c1C)Cl,-3.0,156.612,0,0,0_0,3
CCC(=C)CC,-132.0,84.162,0,0,0_0,0
CCC(OC(=O)c1ccccc1C(=O)O)(C#C)C,97.0,246.262,2,1,2_1,3
c1ccc(cc1)/C=C/1\C2OC3C(C2c2c1cccc2)c1c(/C/3=C\c2ccccc2)cccc1,215.0,424.543,5,3,5_3,8
Clc1ccc(c(c1)c1cc(Cl)c(cc1Cl)Cl)Cl,77.0,326.437,5,1,5_1,0
ClC(C(c1ccccc1[N+](=O)[O-])Cl)c1ccccn1,144.0,297.141,5,2,5_2,6
CC(=O)c1c(C)c[nH]c1C,137.5,137.182,0,2,0_2,6
CSc1ccc(cc1)O,86.0,140.207,0,1,0_1,3
CC1CNCCN1,62.0,100.165,0,1,0_1,4
CNC(=O)C(=O)NC,216.0,116.12,2,3,2_3,8
Clc1cc(Cl)c(c(c1)Cl)c1c(Cl)cccc1Cl,85.0,326.437,5,1,5_1,2
CCCOC(=O)C1=C(C)NC(=S)NC1c1cccc(c1)[N+](=O)[O-],209.0,335.385,4,3,4_3,6
OC(=O)c1cccc(c1C)O,144.0,152.149,2,2,2_2,4
CC(=O)Nc1ccc2c(c1)ccc(c2NC(=O)C)O,235.0,258.277,2,3,2_3,1
Cc1ccc(cc1)N/C=C/1\C(=O)NN=C1c1c(O)c2ccccc2n(c1=O)C,282.0,374.4,4,3,4_3,7
CC(c1ccc(cc1)CCOc1ncnc2c1cccc2)(C)C,78.5,306.409,5,1,5_1,9
Nc1ccc(c(c1)F)C(=O)O,210.0,155.128,2,3,2_3,3
N#Cc1ccccc1CBr,72.0,196.047,0,1,0_1,7
CCC(=O)c1ccc(c(c1)F)C(F)(F)F,37.0,220.165,2,0,2_0,7
N#Cc1cc(F)ccc1Cl,84.0,155.559,0,1,0_1,9
CC(=O)N(c1cc([N+](=O)[O-])c(c(c1/C=C/c1ccccc1)[N+](=O)[O-])/C=C/c1ccccc1)C(=O)C,175.0,471.469,4,3,4_3,4
CCCOC(=O)CCCCC(=O)OCCC,-15.7,230.304,2,0,2_0,6
Cc1n[nH]c(=O)nc1O,213.0,127.103,2,3,2_3,7
O=C(C(F)(F)F)Oc1cc(C)c(cc1C)OC(=O)C(F)(F)F,89.0,330.18,2,1,2_1,6
CCC(=O)c1ccc(cc1)Br,46.0,213.074,0,0,0_0,3
OC(=O)C(CC(=O)O)CC(=O)O,160.0,176.124,2,2,2_2,2
COc1c(OC)cccc1C1C(=C(C)NC(=C1C(=O)OC(C)C)C)C(=O)OC(C)C,141.0,417.502,4,2,4_2,7
CC(S(=O)(=O)O)(C)C,113.0,138.188,0,2,0_2,6
OC1CCOc2c1cccc2,40.0,150.177,0,0,0_0,6
[O-][N+](=O)c1cc(ccc1C)C(=O)N,166.0,180.163,2,2,2_2,8
COc1cc(C)nc(n1)N,161.0,139.158,0,2,0_2,4
OC(=O)CC1CC(=O)OC1(C)C,90.0,172.18,2,1,2_1,3
COc1cccc(c1C)C(=O)NN(C(C)(C)C)C(=O)c1cc(C)cc(c1)C,204.5,368.477,4,3,4_3,4
Fc1cc(F)c(cc1N)F,61.0,147.099,2,1,2_1,2
COc1ccc(cc1NC(=O)C(C(F)(F)F)C(F)(F)F)c1ccccc1,211.0,377.284,4,3,4_3,4
O=C/C(=C(\C(=O)O)/Cl)/Cl,127.0,168.963,2,2,2_2,1
O=C(C(C(F)(F)F)C(F)(F)F)Nc1nccs1,148.0,278.177,2,2,2_2,9
CC(c1onc(c1)N)(C)C,112.0,140.186,0,2,0_2,3
CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1,120.0,300.314,4,2,4_2,8
Brc1cc2Oc3cc(Br)c(cc3Oc2cc1Br)Br,334.0,499.778,5,3,5_3,4
Cc1ncsc1C=C,-15.0,125.196,0,0,0_0,4
COC(=O)CCl,-32.0,108.524,0,0,0_0,0
COc1ccc(cc1)I,50.0,234.036,0,1,0_1,7
CCNC(=O)COC(=O)c1ccccc1,106.0,207.229,2,2,2_2,7
O=C(C(=O)c1ccc2c3c1cccc3CC2)c1ccccc1,148.0,286.33,5,2,5_2,8
COc1c(C)cc(cc1C)B(O)O,237.0,180.012,2,3,2_3,4
OC(=O)C1CCC(CC1)(F)F,106.0,164.151,2,2,2_2,6
CCCCCCC#C,-60.0,110.2,0,0,0_0,8
Fc1ccc(cc1)N/N=C/1\C(=O)N(N=C1C(F)(F)F)c1ccccc1,186.0,350.275,4,3,4_3,8
Cl/C=C/Br,-86.7,141.395,0,0,0_0,8
Clc1cc(F)c(c(c1)I)N,40.0,271.46,0,0,0_0,4
OCCNc1cccc2c1C(=O)c1c(C2=O)cccc1,168.0,267.284,5,3,5_3,8
COC(=O)c1ccc(cc1O)O,118.0,168.148,2,2,2_2,3
OCC1OC(Oc2c(oc3c(c2=O)c(O)cc(c3)OC)c2ccc(c(c2)O)O)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,187.0,624.548,4,3,4_3,3
O=C(c1cc(N)cc(c1)N)OCCOC(=O)C(=C)C,91.0,264.281,2,1,2_1,0
c1ccc(cc1)CCc1cc2CC(Nc2cc1/N=C/c1ccccc1)c1ccccc1,118.0,402.541,5,2,5_2,5
OOC(c1ccc(cc1)C(C)C)(C)C,33.5,194.274,0,0,0_0,2
N#C/C(=C(\OCCc1ccccc1)/C)/c1ccccc1,118.0,263.34,5,2,5_2,6
FCF,-136.0,52.023,0,0,0_0,3
NNC(=O)Cc1c[nH]c2c1cccc2,144.0,189.218,2,2,2_2,3
O=C(NNc1ccccc1)NNc1ccccc1,173.0,242.282,5,3,5_3,3
BrC(C(=O)O)Br,49.0,217.844,0,1,0_1,5
N#C/C(=C\c1ccc(cc1)OC)/c1scc(n1)c1ccco1,109.0,308.362,5,2,5_2,6
O=S1(=O)NC(Cc2ccccc2)Nc2c1cc(c(c2)C(F)(F)F)S(=O)(=O)N,222.0,421.422,4,3,4_3,0
Brc1ccc(cn1)c1ccnc(c1)Br,191.0,313.98,5,3,5_3,6
O=Cc1ccc(nc1)N1CCCCC1,43.0,190.246,2,0,2_0,3
CC1CCCC(C1=O)(C)C,-31.8,140.226,0,0,0_0,4
FC(C(=O)O)F,-1.0,96.032,0,0,0_0,6
CC(OC(=O)C(=C1SCCS1)C(=O)OC(C)C)C,54.0,290.406,2,1,2_1,0
BrC(C(N(c1ccccc1)O)Br)c1ccccc1,125.0,371.072,5,2,5_2,9
Nc1n[nH]cc1c1ccccc1,172.0,159.192,0,3,0_3,8
CC(OC(=O)C1(CCCCCC1)S(=O)(=O)c1ccc(cc1)[N+](=O)[O-])C,83.5,369.439,4,1,4_1,1
OC1CCSc2c1sc(c2)S(=O)(=O)N,157.5,251.354,2,2,2_2,0
O=c1[nH]c2c([nH]1)cccc2,315.0,134.138,0,3,0_3,0
COC(=O)C1(CCCC1)S(=O)(=O)c1ccccc1,56.5,268.334,2,1,2_1,7
CN(c1ccccc1)C(=O)Cl,88.5,169.611,0,1,0_1,0
CCCCCCCCC(=O)NCO,85.0,187.283,2,1,2_1,9
BrCc1cc(ccc1OC)C(F)(F)F,36.0,269.06,2,0,2_0,0
Nc1cccnc1Cl,78.0,128.562,0,1,0_1,4
O=C1CCCCC1,-26.0,98.145,0,0,0_0,4
COc1ccccc1c1ccc(o1)C=C(C(=O)C)C(=O)C,146.0,284.311,5,2,5_2,6
CC(C=C)CC,-154.0,84.162,0,0,0_0,8
COc1ccc2c(c1)cc1n(c2=O)CCCC1,80.0,229.279,5,1,5_1,0
c1csc(c1)c1cccs1,32.0,166.27,0,0,0_0,4
C(NC(=O)/C=C/C1=NC=NC1)Cc1cnc[nH]1,241.0,231.259,2,3,2_3,6
Cl[C@@H]1[C@H](Cl)[C@H](Cl)[C@H]([C@@H]([C@H]1Cl)Cl)Cl,141.5,290.832,0,2,0_2,7
CNC(C(c1ccc(cc1)O)O)C,153.0,181.235,2,2,2_2,7
COc1cccc(c1)B(O)O,160.0,151.958,2,2,2_2,8
NC(=O)CCC(=O)C(=C)NC(=O)C,130.5,184.195,2,2,2_2,8
COC(=O)c1ccccc1OC1OC(COC2OCC(C(C2O)O)O)C(C(C1O)O)O,180.0,446.405,4,3,4_3,1
O=C(n1c(C)c(c2c1cccc2)C)c1ccccc1,98.0,249.313,5,1,5_1,8
OC1=NC(=S)SC1,169.0,133.197,0,3,0_3,9
CC(C#C)(OC(=O)N)CC,55.8,141.17,0,1,0_1,7
CCOC(=O)c1cc(Cl)c(c(c1)Cl)O,111.0,235.066,2,2,2_2,8
Cc1ccc(cc1)N1C(=O)C2C(C1=O)C(=NO2)C(=O)c1cccs1,160.0,340.36,4,2,4_2,7
COC(=O)C1(CC1)C(=O)O,49.0,144.126,2,1,2_1,8
COc1cccc(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccccc1,188.5,326.396,4,3,4_3,0
[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])Br,72.0,247.004,2,1,2_1,8
CC(c1ccc(cc1)Cl)c1ccc(cc1)Cl,56.0,251.156,5,1,5_1,5
O=C=Nc1cc(OC)c(c(c1)OC)OC,40.0,209.201,2,0,2_0,0
NNc1cc(Cl)ccc1Cl,104.0,177.034,0,1,0_1,5
Fc1ccc(cc1)C(c1ccccc1F)(Cn1cncn1)O,130.0,301.296,5,2,5_2,5
NCC(C)C,-85.0,73.139,0,0,0_0,4
Brc1cscc1Br,5.0,241.935,0,0,0_0,0
CCCCN(CCCC)CCCC,-70.0,185.355,0,0,0_0,8
NCCc1c[nH]c2c1cccc2,114.0,160.22,0,2,0_2,1
O=C1OC2(OC1c1ccccc1)CCCCC2,87.0,232.279,2,1,2_1,5
CCC/C=C/C,-99.0,84.162,0,0,0_0,0
CCCC(c1ccccc1)C,-70.0,148.249,0,0,0_0,5
BrCc1cccc(c1C(F)(F)F)F,42.0,257.024,2,0,2_0,4
O=C1/C(=C\C/C=C/2\C(=O)C3(C(C2CC3)(C)C)C)/C2C(C1(C)CC2)(C)C,266.0,340.507,1,3,1_3,3
CCCCC(=O)N(C(C(=O)O)C(C)C)Cc1ccc(cc1)c1ccccc1c1n[nH]nn1,116.0,435.528,4,2,4_2,7
ClCCN(P1(=O)NCCCO1)CCCl,43.0,261.089,2,0,2_0,1
O=Nc1c(nc2n1cccn2)c1ccc(cc1)[N+](=O)[O-],191.0,269.22,4,3,4_3,1
CC(=O)Nc1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I,300.0,613.915,4,3,4_3,7
CC1CCS(=O)(=O)C1,1.0,134.2,0,0,0_0,6
Brc1ccc(cc1C)S(=O)(=O)N,151.0,250.117,2,2,2_2,1
CCOCCC(=O)OCC,-100.0,146.186,0,0,0_0,7
N#CC1C(=S)NC2(C3=C1CCC3)C(=O)Nc1c2cccc1,311.0,295.367,4,3,4_3,2
O1CCN(CC1)SSc1nc2c(s1)cccc2,135.0,284.431,5,2,5_2,1
CCCCC(n1nnc2c1cccc2)C(=O)N,118.0,232.287,2,2,2_2,7
N#CC(c1ccccc1)N1CCOCC1,69.0,202.257,0,1,0_1,0
Nc1cc(Cl)c(cc1S(=O)(=O)N)S(=O)(=O)N,254.5,285.734,2,3,2_3,2
Brc1cc(sc1)C=O,46.0,191.049,0,0,0_0,6
Cc1sc(c(c1Br)C)c1ccccc1,34.0,267.191,5,0,5_0,9
n1ccc(cc1)c1nc2c([nH]1)cccc2,219.0,195.225,5,3,5_3,4
CC(C(C1(C)CCC(C(O1)(C)C)C(=O)O)O)C,115.0,244.331,2,2,2_2,6
N#CC1=C(N)Oc2c(C1c1ccc(cc1)C)c([nH]n2)C(F)(F)F,185.0,320.274,4,3,4_3,7
COc1cccc2c1oc(c2)C(=O)C,93.0,190.198,2,1,2_1,1
CCOc1ccc(cn1)Br,34.0,202.051,0,0,0_0,9
